Dataset Name,Image File,Image Name
Figure01A,Embryo9.mCherry.Cam_Right_00145.tif,Embryo9.pattern
Figure02,Embryo05.iRFP.Cam_Right_00267.tif,Embryo05.pattern
SupplementaryFigure01,Embryo7.EGFP.000007_00.tif,Embryo7.pattern
Figure01A,Embryo9.EGFP.Cam_Right_00115.tif,Embryo9.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00171.tif,Embryo2.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00215.tif,Embryo13.pattern
Figure01A,Embryo5.EGFP.Cam_Right_00169.tif,Embryo5.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00125.tif,NocMo.Washout.Embryo2.pattern
Figure02,Embryo05.EGFP.Cam_Right_00332.tif,Embryo05.pattern
Figure02,Embryo10.EGFP.Cam_Right_00117.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.EGFP.Cam_Right_00010.tif,NocMo.Nocodazole.Embryo3.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T033_Z004_C01.tif,Prometaphase2.pattern
Figure02,Embryo09.iRFP.Cam_Right_00062.tif,Embryo09.pattern
Figure01A,Embryo10.EGFP.Cam_Right_00054.tif,Embryo10.pattern
Figure02,Embryo02.EGFP.Cam_Right_00288.tif,Embryo02.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T071_Z004_C01.tif,Metaphase1.pattern
Figure01A,Embryo5.EGFP.Cam_Right_00154.tif,Embryo5.pattern
SupplementaryFigure01,Embryo9.iRFP.000051_00.tif,Embryo9.pattern
Figure02,Embryo03.EGFP.Cam_Right_00196.tif,Embryo03.pattern
Figure03,Embryo15.Position_0.stack_0.EGFP.Cam_Right_00044.tif,Embryo15.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00181.tif,Embryo11.pattern
Figure02,Embryo12.mCherry.Cam_Right_00068.tif,Embryo12.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00165.tif,Embryo4.pattern
Figure01A,Embryo8.EGFP.Cam_Right_00107.tif,Embryo8.pattern
SupplementaryFigure01,Embryo12.mCherry.000048_00.tif,Embryo12.pattern
Figure03,Embryo18.Position_0.stack_0.EGFP.Cam_Right_00086.tif,Embryo18.pattern
SupplementaryFigure01,Embryo9.iRFP.000017_00.tif,Embryo9.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00066.tif,Embryo8.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T027_Z005_C01.tif,Metaphase2.pattern
Figure03,Embryo05.Position_0.stack_0.mCherry.Cam_Right_00027.tif,Embryo05.pattern
Figure01A,Embryo10.mCherry.Cam_Right_00127.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.iRFP.Cam_Right_00006.tif,NocMo.Nocodazole.Embryo3.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00229.tif,Embryo7.pattern
Figure02,Embryo06.EGFP.Cam_Right_00340.tif,Embryo06.pattern
Figure01A,Embryo6.EGFP.Cam_Right_00177.tif,Embryo6.pattern
Figure03,Embryo11.Position_0.stack_0.mCherry.Cam_Right_00043.tif,Embryo11.pattern
Figure02,Embryo06.iRFP.Cam_Right_00164.tif,Embryo06.pattern
Figure04,MoNoc.Cell10.Position_0.stack_0.iRFP.Cam_Right_00005.tif,MoNoc.Cell10.pattern
Figure02,Embryo04.EGFP.Cam_Right_00193.tif,Embryo04.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.iRFP.Cam_Right_00054.tif,MoNoc.Monastrol.Embryo1.pattern
Figure01A,Embryo10.EGFP.Cam_Right_00156.tif,Embryo10.pattern
Figure03,Embryo19.Position_0.stack_0.mCherry.Cam_Right_00052.tif,Embryo19.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00070.tif,NocMo.Washout.Embryo2.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00162.tif,Embryo3.pattern
Figure02,Embryo05.mCherry.Cam_Right_00162.tif,Embryo05.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00138.tif,NocMo.Washout.Embryo1.pattern
Figure02,Embryo12.EGFP.Cam_Right_00078.tif,Embryo12.pattern
SupplementaryFigure01,Embryo16.EGFP.000012_00.tif,Embryo16.pattern
Figure02,Embryo09.mCherry.Cam_Right_00078.tif,Embryo09.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00000.tif,MoNoc.Washout.Embryo2.pattern
Figure03,Embryo16.Position_0.stack_0.mCherry.Cam_Right_00063.tif,Embryo16.pattern
Figure03,Embryo15.Position_0.stack_0.mCherry.Cam_Right_00056.tif,Embryo15.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00102.tif,Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00014.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure10B,MoNoc.8_Cell.33.tif,MoNoc.8_Cell.pattern
Figure02,Embryo02.iRFP.Cam_Right_00243.tif,Embryo02.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00098.tif,Embryo7.pattern
SupplementaryFigure01,Embryo4.iRFP.000009_00.tif,Embryo4.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00259.tif,Embryo6.pattern
Figure02,Embryo12.EGFP.Cam_Right_00178.tif,Embryo12.pattern
SupplementaryFigure09,Untreated.2_Cell.20.tif,Untreated.2_Cell.pattern
Figure02,Embryo12.EGFP.Cam_Right_00007.tif,Embryo12.pattern
Figure02,Embryo10.mCherry.Cam_Right_00105.tif,Embryo10.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00110.tif,Embryo11.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00202.tif,Embryo2.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00065.tif,Embryo4.pattern
Figure02,Embryo07.iRFP.Cam_Right_00057.tif,Embryo07.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.mCherry.Cam_Right_00074.tif,MoNoc.Washout.Embryo2.pattern
Figure03,Embryo06.Position_0.stack_0.EGFP.Cam_Right_00043.tif,Embryo06.pattern
Figure03,Embryo08.Position_0.stack_0.mCherry.Cam_Right_00016.tif,Embryo08.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00135.tif,Embryo5.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00171.tif,MoNoc.Washout.Embryo2.pattern
Figure02,Embryo10.iRFP.Cam_Right_00141.tif,Embryo10.pattern
Figure02,Embryo07.mCherry.Cam_Right_00156.tif,Embryo07.pattern
Figure02,Embryo05.iRFP.Cam_Right_00328.tif,Embryo05.pattern
Figure02,Embryo12.EGFP.Cam_Right_00091.tif,Embryo12.pattern
Figure02,Embryo04.mCherry.Cam_Right_00325.tif,Embryo04.pattern
SupplementaryFigure01,Embryo6.mCherry.000045_00.tif,Embryo6.pattern
Figure02,Embryo02.mCherry.Cam_Right_00176.tif,Embryo02.pattern
SupplementaryFigure01,Embryo7.mCherry.000085_00.tif,Embryo7.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00113.tif,Embryo03.pattern
Figure03,Embryo02.Position_0.stack_0.mCherry.Cam_Right_00006.tif,Embryo02.pattern
SupplementaryFigure01,Embryo1.EGFP.000020_00.tif,Embryo1.pattern
Figure02,Embryo12.mCherry.Cam_Right_00081.tif,Embryo12.pattern
Figure03,Embryo09.Position_0.stack_0.mCherry.Cam_Right_00023.tif,Embryo09.pattern
Figure03,Embryo14.Position_0.stack_0.EGFP.Cam_Right_00037.tif,Embryo14.pattern
Figure02,Embryo01.mCherry.Cam_Right_00237.tif,Embryo01.pattern
Figure03,Embryo01.Position_0.stack_0.mCherry.Cam_Right_00014.tif,Embryo01.pattern
Figure02,Embryo06.iRFP.Cam_Right_00336.tif,Embryo06.pattern
SupplementaryFigure01,Embryo14.EGFP.000018_00.tif,Embryo14.pattern
SupplementaryFigure01,Embryo16.iRFP.000059_00.tif,Embryo16.pattern
Figure03,Embryo12.Position_0.stack_0.mCherry.Cam_Right_00050.tif,Embryo12.pattern
Figure02,Embryo02.mCherry.Cam_Right_00276.tif,Embryo02.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00077.tif,Embryo3.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.mCherry.Cam_Right_00030.tif,MoNoc.Monastrol.Embryo2.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00141.tif,Embryo3.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00198.tif,Embryo7.pattern
SupplementaryFigure10B,Untreated.2_Cell.30.tif,Untreated.2_Cell.pattern
Figure02,Embryo06.EGFP.Cam_Right_00225.tif,Embryo06.pattern
Figure02,Embryo08.iRFP.Cam_Right_00280.tif,Embryo08.pattern
SupplementaryFigure01,Embryo19.iRFP.000007_00.tif,Embryo19.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.mCherry.Cam_Right_00024.tif,NocMo.Nocodazole.Embryo3.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00146.tif,Embryo12.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00163.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure01,Embryo3.iRFP.000011_00.tif,Embryo3.pattern
SupplementaryFigure06A,Zygotes.Cell02.Position_0.stack_0.mCherry.000046_00.tif,Zygotes.Cell02.Position_0.stack_0.T000046_00.pattern
Figure02,Embryo05.EGFP.Cam_Right_00288.tif,Embryo05.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00063.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00099.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00170.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure01,Embryo1.EGFP.000014_00.tif,Embryo1.pattern
SupplementaryFigure01,Embryo11.EGFP.000010_00.tif,Embryo11.pattern
SupplementaryFigure01,Embryo7.mCherry.000057_00.tif,Embryo7.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00154.tif,Embryo2.pattern
Figure02,Embryo10.iRFP.Cam_Right_00041.tif,Embryo10.pattern
Figure02,Embryo07.EGFP.Cam_Right_00061.tif,Embryo07.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00127.tif,Embryo7.pattern
Figure02,Embryo05.EGFP.Cam_Right_00217.tif,Embryo05.pattern
Figure02,Embryo09.EGFP.Cam_Right_00138.tif,Embryo09.pattern
SupplementaryFigure01,Embryo13.EGFP.000017_00.tif,Embryo13.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00102.tif,Embryo3.pattern
Figure02,Embryo09.mCherry.Cam_Right_00006.tif,Embryo09.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00041.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T005_Z004_C01.tif,Metaphase2.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00085.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00120.tif,MoNoc.Washout.Embryo3.pattern
Figure03,Embryo13.Position_0.stack_0.mCherry.Cam_Right_00057.tif,Embryo13.pattern
Figure02,Embryo06.EGFP.Cam_Right_00202.tif,Embryo06.pattern
Figure02,Embryo11.EGFP.Cam_Right_00123.tif,Embryo11.pattern
Figure02,Embryo07.iRFP.Cam_Right_00148.tif,Embryo07.pattern
Figure02,Embryo12.iRFP.Cam_Right_00069.tif,Embryo12.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00023.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo04.mCherry.Cam_Right_00271.tif,Embryo04.pattern
Figure03,Embryo18.Position_0.stack_0.mCherry.Cam_Right_00090.tif,Embryo18.pattern
SupplementaryFigure01,Embryo14.iRFP.000023_00.tif,Embryo14.pattern
Figure02,Embryo01.EGFP.Cam_Right_00268.tif,Embryo01.pattern
Figure02,Embryo06.iRFP.Cam_Right_00324.tif,Embryo06.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00296.tif,Embryo13.pattern
Figure02,Embryo03.iRFP.Cam_Right_00115.tif,Embryo03.pattern
Figure02,Embryo06.mCherry.Cam_Right_00317.tif,Embryo06.pattern
Figure02,Embryo12.EGFP.Cam_Right_00109.tif,Embryo12.pattern
Figure02,Embryo02.EGFP.Cam_Right_00207.tif,Embryo02.pattern
Figure02,Embryo03.iRFP.Cam_Right_00212.tif,Embryo03.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00157.tif,Embryo8.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo1.iRFP.Cam_Right_00011.tif,MoNoc.Nocodazole.Embryo1.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T058_Z004_C01.tif,Metaphase1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00086.tif,MoNoc.Washout.Embryo3.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00057.tif,Embryo03.pattern
Figure02,Embryo08.iRFP.Cam_Right_00328.tif,Embryo08.pattern
Figure02,Embryo02.EGFP.Cam_Right_00320.tif,Embryo02.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00170.tif,Embryo03.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T048_Z001_C01.tif,Prometaphase2.pattern
Figure02,Embryo05.iRFP.Cam_Right_00232.tif,Embryo05.pattern
Figure02,Embryo10.iRFP.Cam_Right_00153.tif,Embryo10.pattern
Figure02,Embryo10.EGFP.Cam_Right_00105.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.EGFP.Cam_Right_00065.tif,NocMo.Nocodazole.Embryo1.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T044_Z001_C01.tif,Metaphase1.pattern
Figure02,Embryo04.mCherry.Cam_Right_00246.tif,Embryo04.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.EGFP.Cam_Right_00055.tif,NocMo.Washout.Embryo2.pattern
Figure03,Embryo05.Position_0.stack_0.mCherry.Cam_Right_00052.tif,Embryo05.pattern
Figure03,Embryo10.Position_0.stack_0.mCherry.Cam_Right_00072.tif,Embryo10.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00051.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.EGFP.Cam_Right_00022.tif,NocMo.Nocodazole.Embryo3.pattern
Figure02,Embryo04.EGFP.Cam_Right_00245.tif,Embryo04.pattern
Figure03,Embryo10.Position_0.stack_0.EGFP.Cam_Right_00044.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00150.tif,NocMo.Washout.Embryo1.pattern
Figure02,Embryo09.mCherry.Cam_Right_00031.tif,Embryo09.pattern
Figure02,Embryo02.mCherry.Cam_Right_00220.tif,Embryo02.pattern
Figure02,Embryo01.EGFP.Cam_Right_00311.tif,Embryo01.pattern
Figure02,Embryo11.iRFP.Cam_Right_00013.tif,Embryo11.pattern
SupplementaryFigure10B,MoNoc.2_Cell.13.tif,MoNoc.2_Cell.pattern
Figure02,Embryo04.EGFP.Cam_Right_00324.tif,Embryo04.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00193.tif,Embryo1.pattern
Figure02,Embryo11.iRFP.Cam_Right_00110.tif,Embryo11.pattern
Figure04,Untreated.Cell02.Position_0.stack_0.iRFP.000046_00.tif,Untreated.Cell02.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00300.tif,Embryo6.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00042.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T016_Z001_C01.tif,Prometaphase2.pattern
SupplementaryFigure09,NocMo.8_Cell.02.tif,NocMo.8_Cell.pattern
Figure02,Embryo03.EGFP.Cam_Right_00225.tif,Embryo03.pattern
SupplementaryFigure01,Embryo10.mCherry.000017_00.tif,Embryo10.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00055.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo07.EGFP.Cam_Right_00096.tif,Embryo07.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00066.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.mCherry.Cam_Right_00054.tif,NocMo.Nocodazole.Embryo2.pattern
Figure02,Embryo02.iRFP.Cam_Right_00255.tif,Embryo02.pattern
Figure02,Embryo05.mCherry.Cam_Right_00276.tif,Embryo05.pattern
Figure03,Embryo16.Position_0.stack_0.mCherry.Cam_Right_00004.tif,Embryo16.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo3.mCherry.Cam_Right_00000.tif,MoNoc.Monastrol.Embryo3.pattern
SupplementaryFigure01,Embryo14.EGFP.000022_00.tif,Embryo14.pattern
SupplementaryFigure01,Embryo10.iRFP.000052_00.tif,Embryo10.pattern
Figure02,Embryo10.iRFP.Cam_Right_00065.tif,Embryo10.pattern
SupplementaryFigure01,Embryo6.EGFP.000018_00.tif,Embryo6.pattern
Figure01A,Embryo4.EGFP.Cam_Right_00073.tif,Embryo4.pattern
Figure02,Embryo06.EGFP.Cam_Right_00339.tif,Embryo06.pattern
Figure03,Embryo14.Position_0.stack_0.mCherry.Cam_Right_00002.tif,Embryo14.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T039_Z004_C01.tif,Metaphase2.pattern
SupplementaryFigure02,11min.embryo4.tif,embryo4.pattern
SupplementaryFigure01,Embryo11.iRFP.000011_00.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.mCherry.Cam_Right_00059.tif,NocMo.Nocodazole.Embryo3.pattern
Figure02,Embryo08.iRFP.Cam_Right_00344.tif,Embryo08.pattern
Figure03,Embryo04.Position_0.stack_0.EGFP.Cam_Right_00011.tif,Embryo04.pattern
Figure02,Embryo11.mCherry.Cam_Right_00168.tif,Embryo11.pattern
Figure03,Embryo16.Position_0.stack_0.EGFP.Cam_Right_00042.tif,Embryo16.pattern
SupplementaryFigure01,Embryo2.iRFP.000048_00.tif,Embryo2.pattern
SupplementaryFigure06H,04_Cell_Stage.Embryo12.EGFP.000000_00.tif,04_Cell_Stage.Embryo12.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00100.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00075.tif,MoNoc.Washout.Embryo2.pattern
Figure01A,Embryo8.EGFP.Cam_Right_00207.tif,Embryo8.pattern
Figure02,Embryo01.mCherry.Cam_Right_00325.tif,Embryo01.pattern
Figure01A,Embryo6.EGFP.Cam_Right_00190.tif,Embryo6.pattern
Figure03,Embryo07.Position_0.stack_0.mCherry.Cam_Right_00054.tif,Embryo07.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00090.tif,Embryo8.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00118.tif,Embryo2.pattern
Figure02,Embryo11.iRFP.Cam_Right_00049.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.iRFP.Cam_Right_00065.tif,NocMo.Nocodazole.Embryo3.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T029_Z002_C01.tif,Metaphase1.pattern
Figure02,Embryo07.iRFP.Cam_Right_00069.tif,Embryo07.pattern
Figure03,Embryo10.Position_0.stack_0.mCherry.Cam_Right_00000.tif,Embryo10.pattern
SupplementaryFigure02,9min.embryo3.tif,embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00152.tif,NocMo.Washout.Embryo3.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00157.tif,Embryo11.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00222.tif,Embryo1.pattern
Figure02,Embryo07.EGFP.Cam_Right_00109.tif,Embryo07.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo2.EGFP.Cam_Right_00049.tif,NocMo.Nocodazole.Embryo2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00091.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00209.tif,Embryo13.pattern
Figure03,Embryo02.Position_0.stack_0.EGFP.Cam_Right_00072.tif,Embryo02.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00138.tif,Embryo3.pattern
SupplementaryFigure09,NocMo.8_Cell.13.tif,NocMo.8_Cell.pattern
Figure03,Embryo12.Position_0.stack_0.EGFP.Cam_Right_00017.tif,Embryo12.pattern
Figure02,Embryo02.EGFP.Cam_Right_00128.tif,Embryo02.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00212.tif,Embryo6.pattern
Figure03,Embryo15.Position_0.stack_0.EGFP.Cam_Right_00079.tif,Embryo15.pattern
Figure03,Embryo06.Position_0.stack_0.mCherry.Cam_Right_00071.tif,Embryo06.pattern
SupplementaryFigure01,Embryo18.EGFP.000048_00.tif,Embryo18.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00137.tif,Embryo2.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00150.tif,Embryo3.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T004_Z004_C01.tif,Metaphase1.pattern
Figure02,Embryo02.EGFP.Cam_Right_00241.tif,Embryo02.pattern
Figure02,Embryo12.mCherry.Cam_Right_00045.tif,Embryo12.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.mCherry.Cam_Right_00006.tif,MoNoc.Monastrol.Embryo2.pattern
Figure02,Embryo04.iRFP.Cam_Right_00212.tif,Embryo04.pattern
Figure03,Embryo06.Position_0.stack_0.EGFP.Cam_Right_00004.tif,Embryo06.pattern
SupplementaryFigure09,Untreated.2_Cell.19.tif,Untreated.2_Cell.pattern
SupplementaryFigure01,Embryo4.mCherry.000029_00.tif,Embryo4.pattern
Figure02,Embryo05.EGFP.Cam_Right_00229.tif,Embryo05.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00095.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure01,Embryo17.iRFP.000087_00.tif,Embryo17.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.mCherry.Cam_Right_00038.tif,MoNoc.Washout.Embryo2.pattern
Figure02,Embryo05.mCherry.Cam_Right_00197.tif,Embryo05.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T022_Z004_C01.tif,Prometaphase2.pattern
Figure01A,Embryo10.mCherry.Cam_Right_00051.tif,Embryo10.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T007_Z002_C01.tif,Metaphase1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00094.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T018_Z005_C01.tif,Prometaphase3.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00130.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00171.tif,Embryo5.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00245.tif,Embryo13.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00069.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Nocodazole.Embryo1.mCherry.Cam_Right_00009.tif,MoNoc.Nocodazole.Embryo1.pattern
Figure02,Embryo10.mCherry.Cam_Right_00165.tif,Embryo10.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00148.tif,NocMo.Washout.Embryo1.pattern
Figure02,Embryo05.mCherry.Cam_Right_00305.tif,Embryo05.pattern
SupplementaryFigure01,Embryo4.EGFP.000041_00.tif,Embryo4.pattern
Figure02,Embryo03.mCherry.Cam_Right_00146.tif,Embryo03.pattern
SupplementaryFigure01,Embryo17.EGFP.000045_00.tif,Embryo17.pattern
SupplementaryFigure10B,NocMo.2_Cell.11.tif,NocMo.2_Cell.pattern
Figure04,MoNoc.Cell11.Position_0.stack_0.EGFP.Cam_Right_00006.tif,MoNoc.Cell11.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T002_Z004_C01.tif,Metaphase3.pattern
Figure01A,Embryo5.EGFP.Cam_Right_00057.tif,Embryo5.pattern
SupplementaryFigure01,Embryo2.EGFP.000052_00.tif,Embryo2.pattern
SupplementaryFigure01,Embryo3.mCherry.000056_00.tif,Embryo3.pattern
SupplementaryFigure01,Embryo9.EGFP.000050_00.tif,Embryo9.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T091_Z003_C01.tif,Metaphase1.pattern
SupplementaryFigure01,Embryo16.mCherry.000031_00.tif,Embryo16.pattern
Figure03,Embryo15.Position_0.stack_0.mCherry.Cam_Right_00068.tif,Embryo15.pattern
Figure02,Embryo11.EGFP.Cam_Right_00094.tif,Embryo11.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T051_Z004_C01.tif,Prometaphase3.pattern
Figure03,Embryo09.Position_0.stack_0.EGFP.Cam_Right_00073.tif,Embryo09.pattern
Figure02,Embryo07.mCherry.Cam_Right_00095.tif,Embryo07.pattern
Figure02,Embryo09.iRFP.Cam_Right_00085.tif,Embryo09.pattern
SupplementaryFigure01,Embryo17.mCherry.000004_00.tif,Embryo17.pattern
SupplementaryFigure09,MoNoc.8_Cell.06.tif,MoNoc.8_Cell.pattern
SupplementaryFigure01,Embryo12.iRFP.000029_00.tif,Embryo12.pattern
Figure03,Embryo04.Position_0.stack_0.mCherry.Cam_Right_00044.tif,Embryo04.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00217.tif,Embryo7.pattern
Figure02,Embryo02.iRFP.Cam_Right_00131.tif,Embryo02.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00141.tif,Embryo4.pattern
Figure03,Embryo12.Position_0.stack_0.mCherry.Cam_Right_00011.tif,Embryo12.pattern
SupplementaryFigure10A,Untreated.2_Cell.04.tif,Untreated.2_Cell.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T028_Z001_C01.tif,Prometaphase1.pattern
Figure02,Embryo01.iRFP.Cam_Right_00271.tif,Embryo01.pattern
Figure02,Embryo07.iRFP.Cam_Right_00081.tif,Embryo07.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T026_Z004_C01.tif,Metaphase1.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00138.tif,Embryo7.pattern
Figure02,Embryo10.mCherry.Cam_Right_00217.tif,Embryo10.pattern
